id,preco
148379644220249469735831915363404593938,2113.604326807803
81783415914068556337040372580510327746,2046.2806194622517
17392005129747944984443660408573750669,2148.856627277859
221003909581330971303914733428302885356,2163.671612983778
32270994133870633595828638411924379558,2113.502212083521
44743423162474884539743903954385097896,2101.549739440781
256739781367016694034266877805520625472,2186.8728205673433
102069821313289958956134954896763391138,2029.5976717288413
295239204594155572903470420706758961711,2019.3140763285164
217043924033496343963491521400562422856,2104.934959749912
230630223901851276472648163541398202700,2144.300776025947
228794583325189840821498523768389390979,2119.6589933656096
226883211751919793077312253417502568887,2109.46227323112
178727794896076301413017290746899811351,2169.1692106689716
233324434070255280697734700180958891999,2124.346953180846
120196782885257163651164953359063822616,2038.1247381624416
307587965035124177469706843302286678852,2126.733933859142
147918433942232310306879997092064646229,2127.799635206973
322862357217576382174561616320866894896,2098.0049406367198
239523402888574028389406143855331971634,2155.595812103361
113509983214540261664688743850173663995,2095.389269563544
109891169875096641331353504149265117244,2016.3440673827017
14047284765259674200352849951505593080,2184.281998669723
185048785858081984334746723407963750558,2102.9236292590313
233408161489868303803711823496315975517,1951.0899731374057
271868823659695867806389462405507434039,2043.52449206236
234266752075173490649523075655294035700,2187.879990305428
135193714861901808768224625797727405125,2056.2994153920736
65383514239248595231552479759479421653,2142.716929751792
763500554236946546082152173974002095,1993.587858381371
263071556455718053803505933844459615897,1992.1648525558649
251187863725990533753089128740859478739,2063.845811446101
254288424794027625207128200628830798586,2107.293985001358
286319605986498380547161295324785273852,2061.876122923566
18156444762146185587945140921021289232,2029.0006110708382
132399590521100913284690334248594447552,2147.197705601541
103484450878268999171337512911053865440,2175.586132253321
3912270241651523146374566983699340012,2161.763659170896
289442719100949424990356122406061188257,2072.474410260126
78107569099680024366542029001316825040,2088.7503551647487
35630579392702895703343792092821020757,2186.748283308937
180495442974534219664033650975071179678,1995.7013035965338
310808003231123687601982759789167595573,2031.0212598982043
281412885789869246852489114984059535931,2051.7070668353
115834922999693545296191213987693964898,2009.7679979129107
5731801982113473737231393645963779999,2140.4969047587247
256716164818036322373140286568690396129,2058.3820903097176
287091925155434474451326927701130603179,2162.8888627015695
34260218896401614964439670738816901101,2065.5206098104773
129711525134942617432200032446355408594,2077.202555975372
63813447393601008165654825811986411111,2110.1657195524094
233957718806307342910872106898233148735,2217.087816278644
138508589382193076883186189654019084427,2025.2313928109006
171762617476835661595108367117122969376,2002.7584383439307
7122736344425113322294078330615663312,2038.772759125276
32931879047335602142815671990698948947,2063.0480158200653
230483121396274655509988841957998046697,2153.1291392349103
315766672381283490639653109260892751611,2143.3342348854703
301104161774368724925476221283740970391,2063.1315907199887
227510606246395701960366267332503216714,2136.1652788480687
228659121972304442863099815886729581779,2202.6947818967283
68086809059173658965599732460689150208,2137.57197737603
169041392389609942283143480484429958744,1932.4079253862747
149581053128777628511664656027161538796,2082.3028573975007
66252420228989686258481184814476626799,2043.807637242603
262859967351480229982146627310415934358,2201.312738429705
317829998963593347122303395131613360494,2036.177472174033
24887841704125448157191892411715521315,2197.8046310451227
230199425899098091542244974035896211783,2151.4717160071796
74011957647759301081569160773746930781,2171.2222799768115
144733803448319336946178686862337261379,2049.3682315911683
142405383752199423425786993458884627343,2196.4105512195574
173324636074769296529189625730653285809,2190.821419100286
155561347177954121142041908188975524664,2052.7994616562637
86026435063413102427450773798842306387,2015.3071403004442
229257356284378921190587377871031567334,2003.4537733966981
249214025842220849314985638373204146912,2101.0699361168927
83473208885390680674963932777363338591,2191.4019783461254
180580369832354477560560602690825188300,2037.598633701965
259490022068441742630539072459542535148,2171.0549360623463
120796267956232721185119513957760631683,2187.4295012107195
241430542672617103205615601633306372934,2209.9311451827634
53091847780640456849632756954612576434,2222.2778078372758
171977066567630375608946040261692762526,2126.7769346298173
201914625874463660453645362442088079106,2109.3318148507515
84059384063449374632880341259583908854,2171.183161915902
328387208591072585760315241990965355447,2106.0055143806057
17154426494022331794126934878064958948,2227.1924196352
192000139416378047888346422176422040661,2086.337263357179
180081646479210699334128198669796160399,2165.912216213397
253986101323166575416961447245174692901,1877.1007551859357
82036269311688064017582673374303244526,2022.4456598012039
333919908274208141229966147873771212013,2155.7913055592944
313704772228414954684896419439906454998,2142.8414670101993
215781134391040786413193932814799270790,2153.6793164124683
323576127340260635108064420738794619615,2150.61985382502
21266736316299428255003871822385501006,2148.5914395781183
186277892327196401769009247007141845185,2180.830966826552
118653739393882803347822121960128540090,2063.284665749102
178402222675267324741137977644713188119,2044.1892085519785
14111625130403982018582213981963028060,2151.5532524949094
325687469192316037825715120219693138391,2009.5847349301366
338873463459304189674358773507615464140,2026.2895228538164
245440709240117885881946071499467553000,2175.60447796306
3992284778362807624983933766586748960,2067.1498834967406
177917688273646190120585781998870609412,2169.7358892586954
307183333739200840624177841605072041043,2100.2649574151783
335470794133402209198153397416379022899,2119.3324591854525
203204241445015520264242319199812317633,2071.4586986440318
134385257647410245621873088337082618012,2161.590588249089
6540687257921476537365937337199234069,2141.9347618134398
203239807831030319375520809440266391745,2152.699034262135
39376528018535015868934510381824165952,2189.653408913555
333342898325227485720191018314201595565,1976.0578593684113
216088076765437530118227326459456970218,2001.9370006103027
294256168413360318515649740566516009388,2182.3781216812285
249324748703273289890304775287749567094,2051.5636015232976
227934818343215729770705513085856574374,2038.8466270420822
157501721120159053919391416852016284295,2084.6857612514086
297125857657343693187052534926914461136,2008.0031211827945
87136029063634093621956857943240285302,2039.9161142510702
199891203388386369979675076525848750178,1949.179786797712
102123055616796056444516517520597098387,2067.852553359555
237512146312820589708317540195709404676,2007.251141198104
30984280450885534059052913279584065254,2180.724969392503
126374200467604593804720277004278327103,2054.3421514573156
317466905352534178610659571519473694514,2176.2506546283203
52865229602472061804485324233666817912,2052.1241648764417
86984224502002234419916772572194051581,2110.1612544987856
114416682475133609697441993429731470073,2037.1301871267551
49500288896238366923661810598993127844,2175.2520267682467
15465172849640768327142827133509494439,2159.468601155916
307334256328869249308029400432335737804,2119.344107314756
228144239113577275448986710580982616029,2096.372172469927
287139027642678210570007827534054265052,2199.9368101992613
89914442558408418710315807541943703503,2039.3029404101399
157724668439282941424079171387574257679,2216.682560481424
210560980823314089239746782467786021918,2046.3434220110048
9533463295747584642161614887871041149,2105.862243183222
36155487406786930325759004510880817087,2154.5213747628995
234127326236134497876685668798607764717,2029.3212241290348
280305492068078804619353598740914253066,2048.081993497228
206680675239217462017215069720218496509,2065.763180861474
338819821210509135508780606674721178321,1948.6573709323848
204709679839831821149432932813402540678,2110.5491351593582
90875432458421346470025553495778630510,2191.714049526311
275475573967873268188137718480930488822,2165.326997799315
135798733167447402777119122060701579452,1940.031489723021
16467710364998450246536251528420949308,2172.587433802433
154737869680607241704521619955620605087,2206.7269553295937
275775611271881132098534927222118097805,1968.1508584707972
60452051161648408770616607730997043495,2165.6184483626994
55573982790391311975887758207573440948,2056.85328116478
253718454255114896228371873750181818324,2010.1662647490693
314064790115053828119555179443554195527,2022.1274733844393
189570492320793832454485868809143337405,2149.0549356044603
23825261604921702409641748375342950297,2073.757833483399
202301262511978571352794896695666151810,2195.6767228299877
104239568090079872488280748074678202013,2071.852112197329
118155484109908082546418446225943368418,2202.083258238753
255279298803366738058226980815231053100,2064.022182733821
205713080891740291665828451730565250400,2089.6839479492564
271567936429803209749917402080660109484,2168.9164475570087
83500313040262972087502975096864972395,2006.0875536847452
199825580750147224320742424928048221511,2104.571734150277
35503660709160520879029443480036147850,2151.25399413174
136744533749502088151319862288356809373,2147.16251263065
14646148787543855550889731877407837757,2188.3712476440005
175456875639756620367724513315924621300,2041.011323942702
171887264709983159676256955690666649895,2023.1405642444843
5575201071375003157687971982995539245,2196.0150992540675
11124399571277862461246801293141325136,2212.2616326635034
278012921215945326618316328031414262851,2142.0179484841265
127163062492495403313007757062409704463,1929.5760853546062
302695598952433192347337048974293502177,2044.7451127368786
339163194157299289931219327984398277845,1931.9615131159526
253179630755522290489067862817016603658,2126.41147650337
107540865078806037752380310797439708594,2032.1729627873901
202747226890809260721851930190733529606,2051.445179501471
198478944601280023843585927406172044192,2006.425930108825
286842543879735416835221285521231976811,2041.6876461813727
143789229725002136498207123538125838974,2181.179729426217
78201854589030752101710975166249263249,2110.432557435106
71539818043384923993008937350352775921,1894.9075048500436
123838437268533573587350797170799646707,2081.5710674201237
165334355852046750199663818885453553125,2019.1122735213849
164847888876547845123316770012937374547,2165.510260782089
101135033363139067389828698436653266246,2084.970944843846
141374361982310778378841790263765631649,1976.6896154139513
51501364974414551550325981205185510805,2041.6202268446268
333098681727869732356509759583146783243,2036.5918098128668
80234378433697420595695125518109986563,2147.6170785497443
297673004618655036199009294723374585563,2208.012999308916
204724813217968425232608712280389418541,2172.5898604438635
164732854026285442006125485235942552321,2153.3244385762255
65445352835611637166375000661944038142,2077.197605426504
125195180397772507627695240202467616668,1971.8196545696592
281257928188831742236443910034481673827,2109.0505139680836
72760201997291128414816024649253969344,2175.9756630968504
144585264635919229685952729581604945954,2123.990231047028
109409243019479710215976616629206450313,2051.900133649803
66976033741316305775253961608283832449,2042.0572235124573
115854473798371071480763488769637364279,2119.2274323244965
232720943751601322133996644526033346639,2130.7862972993216
323041358526122545640238179512661294945,2006.5666773987705
189571065590119531459030372972988857152,2140.4626399806766
278830396664534453595290082331423099313,2061.5293987360947
300984310880819626428136259167264912275,2171.764109390978
173248095429072161014036748849902411499,2008.3048061873951
129039911398138055955082870056864208585,2053.802554569961
146454092270544064133929926301811629242,2137.2501023641153
129592620248405902350506193046355842071,2007.8037450170932
55178716338064917038254616840335174957,2012.4961698859533
188552232778524889431723723986535909404,2029.665521675076
68738777473678077230673408625002210423,2069.4734792824256
143650065470937114392016771268791037586,2058.009060878353
217143375116427375702730221309107403659,2020.4602463249785
285857547045199800914494123990612675859,2104.0847477507086
135307513104369620859454296925004799348,2067.267529060092
2903351729996390981740848403629759694,2152.9923715033437
235485459871309587269171897031165221213,2054.933873337214
296017386177026941245492297942507209980,2142.951929497872
212929532835870383542328836465070003847,2068.700921061184
44792053188804682010358556072934285054,2151.775633538593
249680012909723910609278828815276571304,2214.7417979588326
188132402142981885165263956858864369324,2061.9431964113246
243258499219043077613643874357523126764,2061.061146275504
297502384825462058870825265698631506218,2151.6904084557127
20484051710416552458362127419414396483,2040.9455124086617
253948032676146630057917662989603693686,2109.6663085650634
98200588353689152620727029014419954738,2178.3277966532414
14122791477208854429014550356804400039,2143.3202997609933
208598248089930680140265319653144824605,2157.4464962602124
298475622302531653739931464689317637382,2048.9464743817844
2588788666534418410890966725724910669,2148.396140236804
9712628666051113562075298365964280298,2189.824247308551
42967026650221222538416328816510604054,2065.792106861418
331810071519527017054662796283672827753,2119.9141831190036
285315356430762147444442091168700561658,2106.5208444362606
147573383959504740059941130006954501777,2195.8946388200475
173651776695050274824006374512756309389,2036.571273956567
22835259108646484176565108425554436078,2158.6469269274176
163335522228145786871413464789921268309,2022.3125806647868
79580864837697488703994857109875663787,2048.579754301619
18093722071694246612028534734330405579,2066.340827970638
163127155367196180506199396832607404204,2149.3603092042113
82699271274473815957784110120006001949,1821.1925443518194
119898092235710363179284535290646251139,2099.804664488741
68120108316829053172179957063351984376,2186.62617269196
54499599180823728159929121859469171058,2173.125574621451
63151179630102261748377560506608730501,2051.7878268645554
145333654310498724413243546511454058666,2168.720954101075
336202983245746974226373123199424097932,2183.634171821508
80276587309374821603900109141230287582,2045.0373821389876
211510309891117464265129987388111667353,2179.275658323102
78028571701435535429546616699600331359,2153.3307479274226
113813549074392740531940720784724859923,2020.7305786882062
4297685766429111946834915150390189282,2012.838429019801
23624265453284569334580840870468227772,1919.485654034791
40400071986899913450748881177856040087,2047.6296601049453
90589443095105813267320082593691880299,2044.7679235002424
64930320159540942897278013024377003786,2157.491341328464
319957631812806416896645654922579978210,2006.215045460077
185473026310374331228749448739740100876,2122.2900011632382
198280088122233304964566473128626674145,2041.959379727181
291324486703807995327553620926461671907,2178.1343416095015
252398412139115738462469940945037485073,2164.138603490651
161513792123050520899783414867921277743,2037.737439845725
133941859718052376156303456844748611253,2072.284061467679
236698763821887412316107271979375660314,2129.3078661153595
220897024275644074828713990540418001480,1976.4835416678143
125219498777135759021804991213472079499,2060.198121459285
225236262665838913695842569911381819725,2028.7056236466733
102867026959240407948863384849717666215,2151.1685749342414
334671611250424983149953582105157578426,2177.418858929671
202238857962075377193838528819386294360,2170.4758328848447
294826381461538815116698354410337718266,2093.4768506970386
134053582412896256417478477747987287732,1963.0139080094405
69566145365553240194649203258354537667,2215.956691626009
150522366131828823598206712951808461386,2070.8125219787717
72250783403620887886049259732989465968,2111.639685682747
149743770509507373061143632577402033728,2084.2475026298607
96337196940644833794308798210198091549,2190.183201969181
101203276212024016119653519236468639800,2058.6476662386967
31248253943168014374462287394366437933,2154.8677107211333
23539713890923689632095795947345883697,2123.6435068595565
119322438176104956226268695372268675189,2076.362924266371
160148422500349597297641255927779145208,2141.740918540462
175024054306603048190034460949283367640,1795.1426070951838
261523753462729151781825862367880716795,2149.5070748821245
128976127984583243513716114394905806987,2185.081056249477
233048716786272920943060104472101528648,2195.62780093735
174511354619462076066154910610110813789,2145.781439736721
226725547755504887141429761436521674936,2131.3485108354207
37652492323093015957225863667113657025,2031.7115051732408
208214939247030690269364941652277831787,2168.4541162183787
241049905561862937130737499035170116056,2207.874387279775
309355085650997328553497310476053555098,2004.505011744559
210728588879522143994459928496984844980,2128.06909384572
251083960652402088314844346716818748512,2073.982252939275
32588674554020939958007130552937642615,2006.941690773967
186179222591093597850855476680900540010,2034.3004827732866
27856973194359145454264272031826593500,2046.689952083857
329445361760243842983634726634422777697,2080.605636498998
60285670268150123009417941193032412545,2019.2553506041504
239904779609265423768652807122712092991,2064.014805543523
231650690900163478605841528958264128339,2022.8240280106738
321482777312909765714981366332440515385,2154.8867905090965
90621921514849077206690405468877758127,2097.7947900661966
276639800720598623152441995708769505799,2141.380119582257
35599638399921433618138546235782154856,2053.372255482567
272428218641207652787244740019919302305,2064.841818550125
13827434808544997620760470011697996468,2030.6686145887725
279109446575198515639225706796741027578,2091.255175521015
321479234739908702289078207762751987253,2167.8992798725767
174226979497698774600206385080890750393,2151.9346296896656
182865986909959534261193617972188889622,1972.507958281115
172437796940895194616424248937567297033,2181.061501519008
282030584629451581278202376721710140253,2127.3185699293663
82428450005224601160890646842224934962,2150.3611695910968
61024120410364780648670176969791841597,2005.0392698538099
96433814024280757107003356846278915942,2208.526873296233
31246285850180460465016063464660475349,2156.1765654638184
245585367744756540172202614617202064353,2070.7330239032353
237394978259990110809417167930788706709,2031.420594573463
334096094956643999902665108397890687915,2204.73523250217
306266746511331768733272013281118295466,2137.7821279465534
251860337105667763925066449012204406156,1991.79793836108
251653768642785546864541895217336209511,2130.6458409726056
291620155159733413978494988074847918877,2214.7662589051515
327080493597510383304380083829027279620,2171.423500440087
244422386314672151923814279993057016197,2157.3382662993517
170462664291315293128991148401721771893,2092.303501732201
257989218701519970657409064642825336761,2003.8023418817438
331374419574041081900320833387314971312,2006.547888991433
23073044984134910223233700611528674857,1994.8944805972433
42997397897279951237916754310773533848,2011.3952331869805
63298095955990174110679892898906751162,2186.4019473507024
297497593148569665484188355438474127610,2166.7010817321843
303445302866133442197370745635093694607,2052.2103605324146
322861063233554373348361057314083231866,2059.110191691945
48527108152221097263004277032742101901,2204.166709614872
75117505424078084191042295334377867157,2032.665482079682
116018537774967638136657499654347725670,2065.160393196129
135383065058255621626762415910044371310,2177.843042780486
47574077580288490919190048199821943843,2172.09860310529
6459793829982592475621262167303176441,2022.771029293649
95106860532472896539899332617165990206,2129.809897858755
28782640768709979411527357307827215206,2125.810533135599
262977950922453685910476157547202117178,2198.2226996593563
174071088075748030245400208914439434569,2135.360688375591
124671737261089704157954636996271464368,2227.1924196352
269337118762467309308463785279520896705,2125.1378571118275
209259198101109684380882037267825895191,1979.9447655719523
139370578642362418059309898482433877864,2057.613414798245
28994136543280939635253308565413799637,2019.2635042529237
293258297621810430619050641692062405291,2152.1668145650774
272381528732508241840132189183229013633,2182.7986169368933
307874037903053987384098599658954960403,2210.868814791658
114021850146525252940099530982196156899,2084.137428371425
85435999546019100641741099476461592814,1978.3089884198725
103119620189893041936528088174707335721,2140.7400581535767
314561543389180668998532834943265131600,2008.7249132138231
239141765600935393217628201889053036054,2099.229444021007
76697964033457283201307050020873621097,2035.1423470090995
264305253634443490177586368628574983127,1896.949259789455
131551992554677248780326195041999521641,2058.102633724624
198837458199740351146789848033075668948,2110.886929239582
159709089640309121793209096188059608454,2007.5909736905196
240435520661011051559441709781667984799,2168.9798324496187
23716439816665350271030334842843532806,1939.0933350362766
297198590332052235629209184892465938488,2067.8186768107444
197440825275921787996050910581003183399,2064.144293350797
180745679040798042111497260945986779480,2111.3579965708414
119990119986468488812276117215201680242,2198.3753864592327
6945802264217055818092053196773826385,2082.8254673774472
63104735371462773681687091469410802663,2118.9288535711894
268014220097092881785502328357683444201,2074.46108569007
8201931349127617775359419030543521126,2175.521097177756
293424115049060887892633269783012383044,2192.5579521743166
197527187648268149802247209693405400409,2129.7626261490723
241005170925789036667791898595595904503,2185.3888564906574
247539232104409163657861640451876304710,2092.3636835249063
202615412439834095586482453962687156511,2082.555426394845
292921571396805845952761765719774180560,2071.0801363199434
102146554643520147196799385145966778108,2041.2333167571478
204594591089767708292473470732793468211,2067.5414527524626
164465677939480316050438667344105947900,2216.348066767113
313502068069833992081242489791425031266,2151.0499587977956
235768787164618217165155438262046263692,2052.845762792852
55482365971527415759968201272640894504,2037.635131006824
274510050161826866069319990064565352379,2186.86466691857
262354354853492426548394391999577075965,2037.8489701724975
225178758495725232781682742284966795979,2044.885763178213
204835397801258708635166012232206159069,2014.8240366106438
120967717512667959337579062496782760110,2152.493154630616
69384468168979227396597175419708401385,2050.6303969680275
172353782416662670206836966071405640207,2130.512955950807
93664377973271838839872435717131202372,2030.4645368745778
336962307751087384360720729772151938674,2075.934857705789
223211215527692183328503667521863673491,1970.0720557101822
187613432585728730467042277361250283606,2009.3808937108124
296796692720149849099945091958444423201,2094.5677470694136
296694309736193534514080707751418764951,2039.11297984693
62668871867764030771057639508006689193,2013.0628484756762
5831364671951890472547869995277254299,2162.6890983066314
263520175526383534143113600685410797656,1903.1430238716475
93913047554725302387672925099981219688,2179.2308132548515
187792144573873345913492012481628017632,2042.030724153945
77193727270470647613941630346905657311,2012.1924464691592
93244863950305285144596145833484120288,2073.256189969241
45554261791996034889771606828002084386,2200.9027261982365
145627501098448461286251287367478324636,2166.4356999178244
276147028044265022870578596152793055114,2213.1336848529763
101810035134786842992753455846496289258,2012.3859015128992
323649586881187815567646172577411910445,2044.3908172444908
240863300038824173019158558840375415006,2001.7353919177895
173259610703588301741742956959056249895,2067.3347966624697
210905950392861096479052960836081656317,2004.2581697545575
128123573544090055831088190798031307459,2021.9882790114416
55331053745102355983166789843999492215,2149.669953742966
48924668154930834035890216021535860354,2189.1862242920633
98224473881241589576622027216816442592,2020.1544844959917
14607365457941867148801170049009692501,2103.384116300087
167709308386275857976247794371249982492,2022.1806662160816
281031027492928380289843540495909878389,1988.8913566881238
317149933610832227902185030471313787327,2142.7332370493377
111873775427756287979226848974192301259,2070.635374232578
21732850300051998297432811644962009424,2064.8896302234134
179559082498078581615567026913696075672,2103.897796172785
256602505649871276722662307659510294211,2085.4522042360704
22837704223911865020431001608491555752,2129.5938261662704
153159405405938019793662006311248601879,2213.200758340736
68046588578452589891125601598293455313,2193.434275302796
54671517419370338496053937769382791466,2042.9924664799219
90733476337379567597363786612760856032,2129.499865090762
74829755756627131841443634317001341736,2056.535288862634
113699792614803396920615618241540403401,2155.7729598495553
30936748530163120286385641811335600461,2195.2771940401108
286718433484587099650313690594810283594,2125.82868473072
53040905238521430480941937930371515428,2215.1739413438017
227799093612016492473942204223898916300,2070.5104487449344
105984803437282127547981289078723527950,2110.144947201239
136216515618315479760141515440713508817,2161.0789467885834
313923828364562409583774076139412029011,2126.884776361442
256535569668688044055657155972002367305,2106.639072343469
161276830978411174065922231037346740601,2122.3529978266106
193023133616328233897351538456231158090,2052.7976173586885
4512377955309037570718946592053675659,2154.2321143460767
241451673262290873796345276645171664574,2070.4270679596284
333137917729421843565229448550132743099,2048.492490806546
1221041602141664073474928881033556208,2131.6361210692876
17693043260028121027089293608575874719,2126.36294283997
233874613249501726158359004825126672717,2188.723698838814
29423918183434242527795245203965210040,2099.445709828111
123067147644698118361563184329144169322,2101.8536569721937
67576390047220591927881908117280881658,2040.5480220309773
336003013146988853800784692458907554574,2026.3431039146972
70951099996019165330364593572305503956,2163.9529138664457
151224142156186274037047186842294495829,2124.2982254028266
146803890080797364411341022309509510264,2149.0031988411547
25487128775669594102704570724088844680,2104.532518823361
306159349104268798007063272844916813953,2066.105051766084
233291875187806547977182734749322121862,2155.5528113326836
103649543423223076863255553023531795834,2035.1245836432154
270419948556221225284557703914504804773,2126.4522447472355
153143792449153214053000004836545450892,2019.1228538115893
230242894518258571172529839682883252730,2173.45783580895
319099264280577149828280051496192787761,2181.8746338694955
146492844261498105735420560399358236019,2087.567881978046
163251387522305411570093471177086938140,2095.8882923216524
25300857819109779184345067172438647882,2160.634767045074
55633187676924862681300840783529537689,2215.349244792421
49199423497082223217556870394814374486,2046.2737277671977
232357932937097041210389446840660380427,2023.488550385673
179483086047331285983377132760211350903,2093.436470682411
29373031418043196892692294558664390417,2088.4158614504377
107534969967686423893345820589020535183,1987.5965767161733
120571815096626943750133056908936948271,2191.846352204254
7421158607189639371215373350674206761,2197.444026201535
238931719318297330950784975087797919596,2134.9813495930293
202740346843306123820415199475859312431,2106.5658836191315
16689349456841037733448425087673613313,2147.5357361766337
148012297211569996918246033270198429904,2189.3311456724023
128134122255386696428544882265409106446,2168.8879097863028
167571214511516832945171208176627612712,2085.2307937654814
184011296344462591085710616872611436235,2094.627097517887
169465487970916295739813846274011675806,2018.239638988055
130361622420383463631320628394717003594,2091.4675586183503
331939185720524013599255400570283504929,2211.0665407744036
87569485918088662283183271922738488516,2101.6108918065784
230770798992268501450776463003194639732,2141.2700453238213
267366593531094671806032177970423243545,2015.0195300665782
199926103285675930644982006459416881508,2020.3603641275095
266968967193173347503176998725646076891,2147.3402427207
167826333249432716075387587663476830642,2057.4036524569574
108079317452072310552947425358187509795,1998.6879656888814
9168411426075452458185969563102169587,2064.8911286720013
220379336042208157890174508853219985932,2089.6268724078454
85409792209302072958295631370822171481,2150.163249493732
108315930477246960256898885070132765549,2155.222588557377
138178784399745546903000249739742628317,2112.2204390432053
109448753225848176241892743310724339979,2132.2576426736096
48101656465622908930780775584338307218,2204.099247897877
232801260678107817119662434103089539368,2074.793929221426
112833514130234775896592581776665798909,2160.6019583353627
9384820527271037871381619236739389861,2040.6480983430656
315097976795297949477277736372802455645,2045.5754805777551
312987999748196768585101910704287518542,2028.9155801025781
283651273349744897088542597613004918027,1989.4235763851811
191707011347213468997511459845389328772,2193.1835506030257
106126552952767148144530241726666260248,2186.7605137820965
262257703451875066796956509815234366525,2151.6857492874706
255899024359694569239113092815148643067,2022.5492305938224
114163801675410359107519624300502244902,2170.9630133990313
301845691767161820288502742698662503795,2134.932039471153
92399079994829498252553662280447550917,2106.7634154872576
158804745485988047989860050863828343572,2088.8157784695513
318699126633889037088666172336291942624,2162.5473376459468
297113933456367162152615096919381931216,2073.197464244874
200474866821927106545646287488808154750,2111.0235028565294
223364885293845944023077962389108782322,2063.492389678194
324259604829407840034702555074969608284,2095.0773924979767
304251078569827531719315443927824180532,2123.625549379054
85937733805633898752021913054308068083,2093.771158511341
108988859207308663542987611483639159746,2040.7750198626527
47848824771395338822774077770152379022,2104.8656537353418
262530606945227352928297373721306909095,2152.8302691009776
85655886151670580390594330040409894715,2116.759594768334
298184819601131827432255644952446151139,2169.5932004051674
95408789758622402538585804660216291413,2091.4532897329973
122922019966644222202211091240044218095,2066.50720131201
6183578569648095484412718463440995947,2058.0243003367996
274289386281548429745922021350086948492,2157.956099308525
34726844729402804128730979944393175105,2093.132941380235
84586487247906666871938532911179156985,2161.8946575148693
120720460409397920123702648540262031826,2160.6651491133534
177428445547268755903878606004149437457,2000.9179886282964
115727112823962086715150476270670577224,2104.2743200846808
339528554109159399082023803339182894416,2207.0755238146394
112278505536089834610003192301155278804,2007.6977475830436
150655854973961180217246925576293399359,2054.7394477203807
205140978981549998314456055277617950113,2211.576337937334
143222924043442198672515275261268840852,1922.3342864418537
222242097176001330821166420256776320110,2094.5412900911524
185476235461315152883459846018078939215,2192.971555734928
24794255420283459042556305910004824666,2150.2572105692407
170386853337925700376054620257950480449,2169.214055737223
89599337796887808678188089542023955663,2191.1453325243947
132628385969591720084437515617436345258,2205.3365640991797
209256260831814267858812755372744724120,2110.5978629373785
299146289036887060771322345088475321603,2139.0726369794984
92140014150081803186089534965577345234,2160.0943936992435
226355025621852547584556966612186353329,2097.1463808741255
111623792219171615574882803767741582070,2046.5796837108028
46237632461759844965282080433067697831,2028.4202459396183
61695533361580951386408461686939254088,2048.483948928536
117251161372699306098820073617300301321,2164.172868268699
162614583266159708266060544483628565702,2020.2582494032295
18256075536139580588971282656211823044,2178.941746952648
62654592931377320017541022105734341203,2151.1806112927825
134202830665590339886104045100211910585,2164.9704697801153
21466350819012893278873017601774573473,1999.0202268763805
197898324935814690760476782890500989679,2160.002859265166
218822826497051928064213202937899447261,2141.5772632211465
192658336119531627258676196031085516123,2077.541126514069
223774110559714138774010498697179442824,2052.741803770996
15249136929818490067287455981620239864,2091.7610899741776
130656210153993294370526814910713193064,2104.9455400401157
